Year, Month, Day,     Extent,    Missing
YYYY,    MM,  DD, 10^6 sq km, 10^6 sq km
2000,2,4,3.184,0
2000,2,5,3.057,0
2000,2,6,3.036,0
2000,2,7,2.981,0
2000,2,8,2.99,0
2000,2,9,2.936,0
2000,2,10,2.913,0
2000,2,11,2.884,0
2000,2,12,2.837,0
2000,2,13,2.732,0
2000,2,14,2.702,0
2000,2,15,2.685,0
2000,2,16,2.682,0
2000,2,17,2.752,0
2000,2,18,2.582,0
2000,2,19,2.588,0
2000,2,20,2.659,0
2000,2,21,2.73,0
2000,2,22,2.88,0
2000,2,23,2.936,0
2000,2,24,2.863,0
2000,2,25,2.86,0
2000,2,26,2.898,0
2000,2,27,2.919,0
2000,2,28,2.93,0
2000,2,29,2.923,0
2000,3,1,2.984,0
2000,3,2,3.025,0
2000,3,3,3.175,0
2000,3,4,3.284,0
2000,3,5,3.328,0
2000,3,6,3.333,0
2000,3,7,3.445,0
2000,3,8,3.56,0
2000,3,9,3.636,0
2000,3,10,3.694,0
2000,3,11,3.74,0
2000,3,12,3.787,0
2000,3,13,3.79,0
2000,3,14,3.852,0
2000,3,15,3.956,0
2000,3,16,4.029,0
2000,3,17,4.103,0
2000,3,18,4.232,0
2000,3,19,4.32,0
2000,3,20,4.373,0
2000,3,21,4.449,0
2000,3,22,4.494,0
2000,3,23,4.563,0
2000,3,24,4.618,0
2000,3,25,4.679,0
2000,3,26,4.752,0
2000,3,27,4.92,0
2000,3,28,5.022,0
2000,3,29,5.098,0
2000,3,30,5.169,0
2000,3,31,5.252,0
2000,4,1,5.349,0
2000,4,2,5.476,0
2000,4,3,5.534,0
2000,4,4,5.616,0
2000,4,5,5.764,0
2000,4,6,5.813,0
2000,4,7,5.893,0
2000,4,8,6.075,0
2000,4,9,6.264,0
2000,4,10,6.424,0
2000,4,11,6.594,0
2000,4,12,6.755,0
2000,4,13,6.874,0
2000,4,14,6.994,0
2000,4,15,7.118,0
2000,4,16,7.247,0
2000,4,17,7.324,0
2000,4,18,7.483,0
2000,4,19,7.621,0
2000,4,20,7.793,0
2000,4,21,7.92,0
2000,4,22,8.043,0
2000,4,23,8.126,0
2000,4,24,8.21,0
2000,4,25,8.336,0
2000,4,26,8.419,0
2000,4,27,8.581,0
2000,4,28,8.698,0
2000,4,29,8.787,0
2000,4,30,8.838,0
2000,5,1,8.963,0
2000,5,2,9.102,0
2000,5,3,9.269,0
2000,5,4,9.368,0
2000,5,5,9.527,0
2000,5,6,9.658,0
2000,5,7,9.74,0
2000,5,8,9.905,0
2000,5,9,10.079,0
2000,5,10,10.233,0
2000,5,11,10.318,0
2000,5,12,10.499,0
2000,5,13,10.623,0
2000,5,14,10.797,0
2000,5,15,10.87,0
2000,5,16,10.981,0
2000,5,17,11.095,0
2000,5,18,11.21,0
2000,5,19,11.297,0
2000,5,20,11.476,0
2000,5,21,11.655,0
2000,5,22,11.807,0
2000,5,23,11.906,0
2000,5,24,11.96,0
2000,5,25,12.035,0
2000,5,26,12.132,0
2000,5,27,12.241,0
2000,5,28,12.362,0
2000,5,29,12.431,0
2000,5,30,12.457,0
2000,5,31,12.542,0
2000,6,1,12.582,0
2000,6,2,12.609,0
2000,6,3,12.634,0
2000,6,4,12.769,0
2000,6,5,12.965,0
2000,6,6,13.11,0
2000,6,7,13.265,0
2000,6,8,13.384,0
2000,6,9,13.467,0
2000,6,10,13.457,0
2000,6,11,13.633,0
2000,6,12,13.78,0
2000,6,13,13.861,0
2000,6,14,13.887,0
2000,6,15,13.938,0
2000,6,16,14.023,0
2000,6,17,14.118,0
2000,6,18,14.171,0
2000,6,19,14.291,0
2000,6,20,14.334,0
2000,6,21,14.352,0
2000,6,22,14.47,0
2000,6,23,14.57,0
2000,6,24,14.61,0
2000,6,25,14.635,0
2000,6,26,14.598,0
2000,6,27,14.649,0
2000,6,28,14.753,0
2000,6,29,14.864,0
2000,6,30,15.002,0
2000,7,1,15.127,0
2000,7,2,15.198,0
2000,7,3,15.213,0
2000,7,4,15.401,0
2000,7,5,15.476,0
2000,7,6,15.585,0
2000,7,7,15.685,0
2000,7,8,15.73,0
2000,7,9,15.861,0
2000,7,10,15.829,0
2000,7,11,15.786,0
2000,7,12,15.771,0
2000,7,13,15.868,0
2000,7,14,15.937,0
2000,7,15,15.961,0
2000,7,16,16.082,0
2000,7,17,16.121,0
2000,7,18,16.158,0
2000,7,19,16.309,0
2000,7,20,16.306,0
2000,7,21,16.342,0
2000,7,22,16.313,0
2000,7,23,16.429,0
2000,7,24,16.494,0
2000,7,25,16.566,0
2000,7,26,16.597,0
2000,7,27,16.64,0
2000,7,28,16.781,0
2000,7,29,16.998,0
2000,7,30,17.191,0
2000,7,31,17.275,0
2000,8,1,17.29,0
2000,8,2,17.476,0
2000,8,3,17.595,0
2000,8,4,17.705,0
2000,8,5,17.833,0
2000,8,6,17.964,0
2000,8,7,18.029,0
2000,8,8,18.095,0
2000,8,9,18.119,0
2000,8,10,18.165,0
2000,8,11,18.175,0
2000,8,12,18.19,0
2000,8,13,18.202,0
2000,8,14,18.197,0
2000,8,15,18.318,0
2000,8,16,18.43,0
2000,8,17,18.397,0
2000,8,18,18.477,0
2000,8,19,18.491,0
2000,8,20,18.45,0
2000,8,21,18.447,0
2000,8,22,18.396,0
2000,8,23,18.394,0
2000,8,24,18.366,0
2000,8,25,18.454,0
2000,8,26,18.447,0
2000,8,27,18.467,0
2000,8,28,18.444,0
2000,8,29,18.452,0
2000,8,30,18.455,0
2000,8,31,18.47,0
2000,9,1,18.579,0
2000,9,2,18.627,0
2000,9,3,18.645,0
2000,9,4,18.629,0
2000,9,5,18.64,0
2000,9,6,18.674,0
2000,9,7,18.798,0
2000,9,8,18.943,0
2000,9,9,18.987,0
2000,9,10,18.958,0
2000,9,11,18.955,0
2000,9,12,18.936,0
2000,9,13,18.95,0
2000,9,14,18.901,0
2000,9,15,18.9,0
2000,9,16,18.821,0
2000,9,17,18.827,0
2000,9,18,18.77,0
2000,9,19,18.834,0
2000,9,20,18.885,0
2000,9,21,18.928,0
2000,9,22,18.963,0
2000,9,23,18.98,0
2000,9,24,18.985,0
2000,9,25,18.983,0
2000,9,26,19.072,0
2000,9,27,19.137,0
2000,9,28,19.159,0
2000,9,29,19.154,0
2000,9,30,19.015,0
2000,10,1,18.962,0
2000,10,2,18.812,0
2000,10,3,18.697,0
2000,10,4,18.639,0
2000,10,5,18.656,0
2000,10,6,18.677,0
2000,10,7,18.663,0
2000,10,8,18.669,0
2000,10,9,18.622,0
2000,10,10,18.581,0
2000,10,11,18.574,0
2000,10,12,18.285,0
2000,10,13,18.219,0
2000,10,14,18.207,0
2000,10,15,18.094,0
2000,10,16,18.08,0
2000,10,17,18.057,0
2000,10,18,18.007,0
2000,10,19,17.879,0
2000,10,20,17.855,0
2000,10,21,17.816,0
2000,10,22,17.77,0
2000,10,23,17.767,0
2000,10,24,17.672,0
2000,10,25,17.664,0
2000,10,26,17.649,0
2000,10,27,17.658,0
2000,10,28,17.606,0
2000,10,29,17.532,0
2000,10,30,17.401,0
2000,10,31,17.276,0
2000,11,1,17.256,0
2000,11,2,17.188,0
2000,11,3,17.119,0
2000,11,4,17.06,0
2000,11,5,16.972,0
2000,11,6,16.819,0
2000,11,7,16.792,0
2000,11,8,16.674,0
2000,11,9,16.542,0
2000,11,10,16.488,0
2000,11,11,16.402,0
2000,11,12,16.357,0
2000,11,13,16.292,0
2000,11,14,16.221,0
2000,11,15,16.079,0
2000,11,16,15.996,0
2000,11,17,15.797,0
2000,11,18,15.626,0
2000,11,19,15.453,0
2000,11,20,15.339,0
2000,11,21,15.261,0
2000,11,22,15.095,0
2000,11,23,14.912,0
2000,11,24,14.718,0
2000,11,25,14.553,0
2000,11,26,14.342,0
2000,11,27,14.155,0
2000,11,28,13.927,0
2000,11,29,13.742,0
2000,11,30,13.552,0
2000,12,1,13.355,0
2000,12,2,13.09,0
2000,12,3,12.906,0
2000,12,4,12.72,0
2000,12,5,12.529,0
2000,12,6,12.277,0
2000,12,7,11.984,0
2000,12,8,11.818,0
2000,12,9,11.57,0
2000,12,10,11.283,0
2000,12,11,11.017,0
2000,12,12,10.73,0
2000,12,13,10.474,0
2000,12,14,10.207,0
2000,12,15,9.946,0
2000,12,16,9.729,0
2000,12,17,9.479,0
2000,12,18,9.297,0
2000,12,19,9.119,0
2000,12,20,8.934,0
2000,12,21,8.645,0
2000,12,22,8.467,0
2000,12,23,8.221,0
2000,12,24,8.054,0
2000,12,25,7.869,0
2000,12,26,7.706,0
2000,12,27,7.503,0
2000,12,28,7.336,0
2000,12,29,7.126,0
2000,12,30,6.985,0
2000,12,31,6.825,0
2001,1,1,6.678,0
2001,1,2,6.491,0
2001,1,3,6.332,0
2001,1,4,6.152,0
2001,1,5,6.08,0
2001,1,6,5.937,0
2001,1,7,5.88,0
2001,1,8,5.81,0
2001,1,9,5.716,0
2001,1,10,5.589,0
2001,1,11,5.514,0
2001,1,12,5.498,0
2001,1,13,5.365,0
2001,1,14,5.339,0
2001,1,15,5.23,0
2001,1,16,5.167,0
2001,1,17,5.078,0
2001,1,18,5.012,0
2001,1,19,4.984,0
2001,1,20,4.9,0
2001,1,21,4.809,0
2001,1,22,4.749,0
2001,1,23,4.666,0
2001,1,24,4.552,0
2001,1,25,4.504,0
2001,1,26,4.503,0
2001,1,27,4.443,0
2001,1,28,4.44,0
2001,1,29,4.314,0
2001,1,30,4.279,0
2001,1,31,4.215,0
2001,2,1,4.137,0
2001,2,2,4.064,0
2001,2,3,4,0
2001,2,4,3.921,0
2001,2,5,3.878,0
2001,2,6,3.747,0
2001,2,7,3.676,0
2001,2,8,3.718,0
2001,2,9,3.702,0
2001,2,10,3.687,0
2001,2,11,3.608,0
2001,2,12,3.57,0
2001,2,13,3.538,0
2001,2,14,3.529,0
2001,2,15,3.476,0
2001,2,16,3.488,0
2001,2,17,3.465,0
2001,2,18,3.466,0
2001,2,19,3.441,0
2001,2,20,3.459,0
2001,2,21,3.485,0
2001,2,22,3.487,0
2001,2,23,3.46,0
2001,2,24,3.517,0
2001,2,25,3.569,0
2001,2,26,3.643,0
2001,2,27,3.722,0
2001,2,28,3.757,0
2001,3,1,3.781,0
2001,3,2,3.836,0
2001,3,3,3.854,0
2001,3,4,3.87,0
2001,3,5,3.953,0
2001,3,6,4.027,0
2001,3,7,4.13,0
2001,3,8,4.215,0
2001,3,9,4.268,0
2001,3,10,4.424,0
2001,3,11,4.493,0
2001,3,12,4.524,0
2001,3,13,4.594,0
2001,3,14,4.69,0
2001,3,15,4.691,0
2001,3,16,4.757,0
2001,3,17,4.839,0
2001,3,18,4.851,0
2001,3,19,4.919,0
2001,3,20,5.009,0
2001,3,21,5.064,0
2001,3,22,5.101,0
2001,3,23,5.195,0
2001,3,24,5.259,0
2001,3,25,5.296,0
2001,3,26,5.362,0
2001,3,27,5.416,0
2001,3,28,5.465,0
2001,3,29,5.538,0
2001,3,30,5.603,0
2001,3,31,5.651,0
2001,4,1,5.726,0
2001,4,2,5.726,0
2001,4,3,5.78,0
2001,4,4,5.867,0
2001,4,5,5.927,0
2001,4,6,6.021,0
2001,4,7,6.152,0
2001,4,8,6.238,0
2001,4,9,6.353,0
2001,4,10,6.448,0
2001,4,11,6.553,0
2001,4,12,6.606,0
2001,4,13,6.733,0
2001,4,14,6.845,0
2001,4,15,6.985,0
2001,4,16,7.099,0
2001,4,17,7.192,0
2001,4,18,7.313,0
2001,4,19,7.427,0
2001,4,20,7.496,0
2001,4,21,7.608,0
2001,4,22,7.691,0
2001,4,23,7.755,0
2001,4,24,7.925,0
2001,4,25,8.049,0
2001,4,26,8.224,0
2001,4,27,8.246,0
2001,4,28,8.322,0
2001,4,29,8.441,0
2001,4,30,8.58,0
2001,5,1,8.759,0
2001,5,2,8.887,0
2001,5,3,8.977,0
2001,5,4,9.116,0
2001,5,5,9.227,0
2001,5,6,9.396,0
2001,5,7,9.514,0
2001,5,8,9.641,0
2001,5,9,9.788,0
2001,5,10,9.805,0
2001,5,11,9.823,0
2001,5,12,9.916,0
2001,5,13,9.997,0
2001,5,14,10.13,0
2001,5,15,10.205,0
2001,5,16,10.316,0
2001,5,17,10.421,0
2001,5,18,10.571,0
2001,5,19,10.633,0
2001,5,20,10.75,0
2001,5,21,10.84,0
2001,5,22,10.953,0
2001,5,23,10.999,0
2001,5,24,11.144,0
2001,5,25,11.227,0
2001,5,26,11.342,0
2001,5,27,11.39,0
2001,5,28,11.463,0
2001,5,29,11.565,0
2001,5,30,11.664,0
2001,5,31,11.768,0
2001,6,1,11.905,0
2001,6,2,12.046,0
2001,6,3,12.083,0
2001,6,4,12.112,0
2001,6,5,12.143,0
2001,6,6,12.314,0
2001,6,7,12.56,0
2001,6,8,12.656,0
2001,6,9,12.761,0
2001,6,10,12.824,0
2001,6,11,12.96,0
2001,6,12,13.149,0
2001,6,13,13.256,0
2001,6,14,13.396,0
2001,6,15,13.465,0
2001,6,16,13.6,0
2001,6,17,13.647,0
2001,6,18,13.737,0
2001,6,19,13.882,0
2001,6,20,14.005,0
2001,6,21,14.094,0
2001,6,22,14.178,0
2001,6,23,14.297,0
2001,6,24,14.368,0
2001,6,25,14.326,0
2001,6,26,14.361,0
2001,6,27,14.436,0
2001,6,28,14.595,0
2001,6,29,14.67,0
2001,6,30,14.716,0
2001,7,1,14.821,0
2001,7,2,14.933,0
2001,7,3,15.045,0
2001,7,4,15.097,0
2001,7,5,15.079,0
2001,7,6,15.162,0
2001,7,7,15.291,0
2001,7,8,15.385,0
2001,7,9,15.457,0
2001,7,10,15.541,0
2001,7,11,15.636,0
2001,7,12,15.607,0
2001,7,13,15.635,0
2001,7,14,15.72,0
2001,7,15,15.789,0
2001,7,16,15.779,0
2001,7,17,15.775,0
2001,7,18,15.804,0
2001,7,19,15.832,0
2001,7,20,15.939,0
2001,7,21,16.053,0
2001,7,22,16.162,0
2001,7,23,16.302,0
2001,7,24,16.376,0
2001,7,25,16.431,0
2001,7,26,16.579,0
2001,7,27,16.725,0
2001,7,28,16.907,0
2001,7,29,16.849,0
2001,7,30,16.845,0
2001,7,31,16.852,0
2001,8,1,16.905,0
2001,8,2,17.055,0
2001,8,3,17.092,0
2001,8,4,17.24,0
2001,8,5,17.172,0
2001,8,6,17.198,0
2001,8,7,17.265,0
2001,8,8,17.317,0
2001,8,9,17.317,0
2001,8,10,17.321,0
2001,8,11,17.332,0
2001,8,12,17.367,0
2001,8,13,17.395,0
2001,8,14,17.452,0
2001,8,15,17.615,0
2001,8,16,17.663,0
2001,8,17,17.698,0
2001,8,18,17.662,0
2001,8,19,17.574,0
2001,8,20,17.553,0
2001,8,21,17.554,0
2001,8,22,17.591,0
2001,8,23,17.618,0
2001,8,24,17.569,0
2001,8,25,17.484,0
2001,8,26,17.466,0
2001,8,27,17.569,0
2001,8,28,17.505,0
2001,8,29,17.521,0
2001,8,30,17.508,0
2001,8,31,17.527,0
2001,9,1,17.596,0
2001,9,2,17.62,0
2001,9,3,17.707,0
2001,9,4,17.848,0
2001,9,5,17.798,0
2001,9,6,17.754,0
2001,9,7,17.8,0
2001,9,8,17.904,0
2001,9,9,18.003,0
2001,9,10,18.149,0
2001,9,11,18.217,0
2001,9,12,18.2,0
2001,9,13,18.301,0
2001,9,14,18.298,0
2001,9,15,18.224,0
2001,9,16,18.229,0
2001,9,17,18.21,0
2001,9,18,18.239,0
2001,9,19,18.368,0
2001,9,20,18.426,0
2001,9,21,18.48,0
2001,9,22,18.48,0
2001,9,23,18.43,0
2001,9,24,18.412,0
2001,9,25,18.418,0
2001,9,26,18.386,0
2001,9,27,18.459,0
2001,9,28,18.494,0
2001,9,29,18.453,0
2001,9,30,18.346,0
2001,10,1,18.317,0
2001,10,2,18.295,0
2001,10,3,18.18,0
2001,10,4,18.102,0
2001,10,5,18.067,0
2001,10,6,18.014,0
2001,10,7,18.005,0
2001,10,8,17.964,0
2001,10,9,17.937,0
2001,10,10,17.952,0
2001,10,11,17.898,0
2001,10,12,17.944,0
2001,10,13,17.855,0
2001,10,14,17.829,0
2001,10,15,17.798,0
2001,10,16,17.882,0
2001,10,17,17.805,0
2001,10,18,17.775,0
2001,10,19,17.768,0
2001,10,20,17.676,0
2001,10,21,17.67,0
2001,10,22,17.478,0
2001,10,23,17.412,0
2001,10,24,17.419,0
2001,10,25,17.356,0
2001,10,26,17.28,0
2001,10,27,17.326,0
2001,10,28,17.238,0
2001,10,29,17.137,0
2001,10,30,17.087,0
2001,10,31,17.04,0
2001,11,1,16.924,0
2001,11,2,16.848,0
2001,11,3,16.849,0
2001,11,4,16.767,0
2001,11,5,16.669,0
2001,11,6,16.561,0
2001,11,7,16.558,0
2001,11,8,16.385,0
2001,11,9,16.317,0
2001,11,10,16.219,0
2001,11,11,16.131,0
2001,11,12,16.066,0
2001,11,13,15.985,0
2001,11,14,15.932,0
2001,11,15,15.887,0
2001,11,16,15.732,0
2001,11,17,15.571,0
2001,11,18,15.56,0
2001,11,19,15.451,0
2001,11,20,15.259,0
2001,11,21,15.08,0
2001,11,22,14.875,0
2001,11,23,14.729,0
2001,11,24,14.579,0
2001,11,25,14.659,0
2001,11,26,14.359,0
2001,11,27,14.312,0
2001,11,28,14.183,0
2001,11,29,13.992,0
2001,11,30,13.87,0
2001,12,1,13.657,0
2001,12,2,13.478,0
2001,12,3,13.287,0
2001,12,4,13.075,0
2001,12,5,12.844,0
2001,12,6,12.541,0
2001,12,7,12.262,0
2001,12,8,12.218,0
2001,12,9,11.902,0
2001,12,10,11.575,0
2001,12,11,11.366,0
2001,12,12,11.213,0
2001,12,13,11.059,0
2001,12,14,10.755,0
2001,12,15,10.459,0
2001,12,16,10.177,0
2001,12,17,10.028,0
2001,12,18,9.757,0
2001,12,19,9.611,0
2001,12,20,9.37,0
2001,12,21,9.168,0
2001,12,22,8.973,0
2001,12,23,8.758,0
2001,12,24,8.594,0
2001,12,25,8.414,0
2001,12,26,8.2,0
2001,12,27,7.957,0
2001,12,28,7.732,0
2001,12,29,7.658,0
2001,12,30,7.404,0
2001,12,31,7.231,0
2002,1,1,6.956,0
2002,1,2,6.661,0
2002,1,3,6.463,0
2002,1,4,6.259,0
2002,1,5,5.947,0
2002,1,6,5.811,0
2002,1,7,5.733,0
2002,1,8,5.597,0
2002,1,9,5.38,0
2002,1,10,5.205,0
2002,1,11,5.041,0
2002,1,12,4.951,0
2002,1,13,4.803,0
2002,1,14,4.718,0
2002,1,15,4.609,0
2002,1,16,4.558,0
2002,1,17,4.42,0
2002,1,18,4.266,0
2002,1,19,4.233,0
2002,1,20,4.229,0
2002,1,21,4.09,0
2002,1,22,3.996,0
2002,1,23,3.934,0
2002,1,24,3.871,0
2002,1,25,3.752,0
2002,1,26,3.708,0
2002,1,27,3.647,0
2002,1,28,3.603,0
2002,1,29,3.587,0
2002,1,30,3.478,0
2002,1,31,3.422,0
2002,2,1,3.4,0
2002,2,2,3.357,0
2002,2,3,3.305,0
2002,2,4,3.282,0
2002,2,5,3.275,0
2002,2,6,3.224,0
2002,2,7,3.183,0
2002,2,8,3.096,0
2002,2,9,3.04,0
2002,2,10,3.052,0
2002,2,11,3.017,0
2002,2,12,2.906,0
2002,2,13,2.893,0
2002,2,14,2.856,0
2002,2,15,2.776,0
2002,2,16,2.75,0
2002,2,17,2.77,0
2002,2,18,2.729,0
2002,2,19,2.749,0
2002,2,20,2.697,0
2002,2,21,2.727,0
2002,2,22,2.716,0
2002,2,23,2.765,0
2002,2,24,2.727,0
2002,2,25,2.846,0
2002,2,26,2.859,0
2002,2,27,2.902,0
2002,2,28,2.992,0
2002,3,1,3.016,0
2002,3,2,3.074,0
2002,3,3,3.138,0
2002,3,4,3.154,0
2002,3,5,3.142,0
2002,3,6,3.227,0
2002,3,7,3.281,0
2002,3,8,3.304,0
2002,3,9,3.38,0
2002,3,10,3.443,0
2002,3,11,3.516,0
2002,3,12,3.646,0
2002,3,13,3.673,0
2002,3,14,3.697,0
2002,3,15,3.639,0
2002,3,16,3.664,0
2002,3,17,3.775,0
2002,3,18,3.802,0
2002,3,19,3.884,0
2002,3,20,3.89,0
2002,3,21,3.951,0
2002,3,22,4.013,0
2002,3,23,4.016,0
2002,3,24,4.146,0
2002,3,25,4.249,0
2002,3,26,4.282,0
2002,3,27,4.343,0
2002,3,28,4.334,0
2002,3,29,4.361,0
2002,3,30,4.577,0
2002,3,31,4.579,0
2002,4,1,4.612,0
2002,4,2,4.689,0
2002,4,3,4.723,0
2002,4,4,4.828,0
2002,4,5,4.967,0
2002,4,6,5.185,0
2002,4,7,5.259,0
2002,4,8,5.421,0
2002,4,9,5.499,0
2002,4,10,5.622,0
2002,4,11,5.738,0
2002,4,12,5.833,0
2002,4,13,5.978,0
2002,4,14,6.074,0
2002,4,15,6.192,0
2002,4,16,6.283,0
2002,4,17,6.428,0
2002,4,18,6.631,0
2002,4,19,6.762,0
2002,4,20,6.91,0
2002,4,21,7.059,0
2002,4,22,7.139,0
2002,4,23,7.298,0
2002,4,24,7.421,0
2002,4,25,7.468,0
2002,4,26,7.669,0
2002,4,27,7.815,0
2002,4,28,7.937,0
2002,4,29,8.15,0
2002,4,30,8.245,0
2002,5,1,8.34,0
2002,5,2,8.411,0
2002,5,3,8.502,0
2002,5,4,8.57,0
2002,5,5,8.692,0
2002,5,6,8.724,0
2002,5,7,8.785,0
2002,5,8,8.853,0
2002,5,9,8.927,0
2002,5,10,8.983,0
2002,5,11,9.004,0
2002,5,12,9.065,0
2002,5,13,9.137,0
2002,5,14,9.182,0
2002,5,15,9.248,0
2002,5,16,9.327,0
2002,5,17,9.508,0
2002,5,18,9.609,0
2002,5,19,9.722,0
2002,5,20,9.853,0
2002,5,21,10.006,0
2002,5,22,10.123,0
2002,5,23,10.297,0
2002,5,24,10.321,0
2002,5,25,10.373,0
2002,5,26,10.373,0
2002,5,27,10.426,0
2002,5,28,10.485,0
2002,5,29,10.605,0
2002,5,30,10.656,0
2002,5,31,10.751,0
2002,6,1,10.828,0
2002,6,2,10.944,0
2002,6,3,11.068,0
2002,6,4,11.166,0
2002,6,5,11.299,0
2002,6,6,11.446,0
2002,6,7,11.454,0
2002,6,8,11.526,0
2002,6,9,11.598,0
2002,6,10,11.701,0
2002,6,11,11.807,0
2002,6,12,11.887,0
2002,6,13,11.981,0
2002,6,14,12.064,0
2002,6,15,12.203,0
2002,6,16,12.363,0
2002,6,17,12.512,0
2002,6,18,12.664,0
2002,6,19,12.753,0
2002,6,20,12.836,0
2002,6,21,12.959,0
2002,6,22,13.161,0
2002,6,23,13.396,0
2002,6,24,13.466,0
2002,6,25,13.455,0
2002,6,26,13.594,0
2002,6,27,13.634,0
2002,6,28,13.676,0
2002,6,29,13.855,0
2002,6,30,13.977,0
2002,7,1,14.061,0
2002,7,2,14.104,0
2002,7,3,14.17,0
2002,7,4,14.318,0
2002,7,5,14.469,0
2002,7,6,14.639,0
2002,7,7,14.737,0
2002,7,8,14.751,0
2002,7,9,14.776,0
2002,7,10,14.85,0
2002,7,11,14.961,0
2002,7,12,15.136,0
2002,7,13,15.224,0
2002,7,14,15.336,0
2002,7,15,15.487,0
2002,7,16,15.481,0
2002,7,17,15.497,0
2002,7,18,15.598,0
2002,7,19,15.75,0
2002,7,20,15.871,0
2002,7,21,15.945,0
2002,7,22,16.03,0
2002,7,23,16.056,0
2002,7,24,16.192,0
2002,7,25,16.298,0
2002,7,26,16.331,0
2002,7,27,16.319,0
2002,7,28,16.362,0
2002,7,29,16.332,0
2002,7,30,16.35,0
2002,7,31,16.425,0
2002,8,1,16.45,0
2002,8,2,16.512,0
2002,8,3,16.64,0
2002,8,4,16.601,0
2002,8,5,16.629,0
2002,8,6,16.563,0
2002,8,7,16.524,0
2002,8,8,16.615,0
2002,8,9,16.749,0
2002,8,10,16.783,0
2002,8,11,16.815,0
2002,8,12,16.893,0
2002,8,13,16.864,0
2002,8,14,16.894,0
2002,8,15,16.954,0
2002,8,16,16.962,0
2002,8,17,16.886,0
2002,8,18,16.945,0
2002,8,19,17.047,0
2002,8,20,17.181,0
2002,8,21,17.222,0
2002,8,22,17.354,0
2002,8,23,17.448,0
2002,8,24,17.534,0
2002,8,25,17.538,0
2002,8,26,17.586,0
2002,8,27,17.66,0
2002,8,28,17.728,0
2002,8,29,17.767,0
2002,8,30,17.833,0
2002,8,31,17.89,0
2002,9,1,18.041,0
2002,9,2,18.068,0
2002,9,3,17.9,0
2002,9,4,17.841,0
2002,9,5,17.886,0
2002,9,6,17.936,0
2002,9,7,17.973,0
2002,9,8,18.041,0
2002,9,9,18.116,0
2002,9,10,18.062,0
2002,9,11,17.997,0
2002,9,12,17.921,0
2002,9,13,17.953,0
2002,9,14,17.916,0
2002,9,15,17.866,0
2002,9,16,17.835,0
2002,9,17,17.897,0
2002,9,18,17.854,0
2002,9,19,17.81,0
2002,9,20,17.824,0
2002,9,21,17.773,0
2002,9,22,17.721,0
2002,9,23,17.751,0
2002,9,24,17.786,0
2002,9,25,17.781,0
2002,9,26,17.795,0
2002,9,27,17.803,0
2002,9,28,17.8,0
2002,9,29,17.828,0
2002,9,30,17.846,0
2002,10,1,17.853,0
2002,10,2,17.881,0
2002,10,3,17.924,0
2002,10,4,17.915,0
2002,10,5,17.987,0
2002,10,6,17.996,0
2002,10,7,18.029,0
2002,10,8,18.031,0
2002,10,9,18.01,0
2002,10,10,18.073,0
2002,10,11,18.056,0
2002,10,12,18.072,0
2002,10,13,18.011,0
2002,10,14,18.018,0
2002,10,15,18.001,0
2002,10,16,18.043,0
2002,10,17,17.949,0
2002,10,18,17.944,0
2002,10,19,17.93,0
2002,10,20,17.853,0
2002,10,21,17.854,0
2002,10,22,17.84,0
2002,10,23,17.914,0
2002,10,24,17.911,0
2002,10,25,17.742,0
2002,10,26,17.607,0
2002,10,27,17.572,0
2002,10,28,17.543,0
2002,10,29,17.456,0
2002,10,30,17.444,0
2002,10,31,17.38,0
2002,11,1,17.31,0
2002,11,2,17.205,0
2002,11,3,17.013,0
2002,11,4,16.832,0
2002,11,5,16.761,0
2002,11,6,16.732,0
2002,11,7,16.578,0
2002,11,8,16.518,0
2002,11,9,16.41,0
2002,11,10,16.288,0
2002,11,11,16.153,0
2002,11,12,16.026,0
2002,11,13,15.862,0
2002,11,14,15.705,0
2002,11,15,15.558,0
2002,11,16,15.443,0
2002,11,17,15.265,0
2002,11,18,15.072,0
2002,11,19,14.916,0
2002,11,20,14.769,0
2002,11,21,14.643,0
2002,11,22,14.549,0
2002,11,23,14.389,0
2002,11,24,14.152,0
2002,11,25,13.955,0
2002,11,26,13.809,0
2002,11,27,13.704,0
2002,11,28,13.604,0
2002,11,29,13.501,0
2002,11,30,13.453,0
2002,12,1,13.296,0
2002,12,2,13.176,0
2002,12,3,13.046,0
2002,12,4,12.894,0
2002,12,5,12.746,0
2002,12,6,12.673,0
2002,12,7,12.553,0
2002,12,8,12.431,0
2002,12,9,12.285,0
2002,12,10,12.031,0
2002,12,11,11.866,0
2002,12,12,11.696,0
2002,12,13,11.532,0
2002,12,14,11.388,0
2002,12,15,11.203,0
2002,12,16,10.977,0
2002,12,17,10.782,0
2002,12,18,10.591,0
2002,12,19,10.411,0
2002,12,20,10.16,0
2002,12,21,9.88,0
2002,12,22,9.626,0
2002,12,23,9.417,0
2002,12,24,9.221,0
2002,12,25,8.981,0
2002,12,26,8.801,0
2002,12,27,8.564,0
2002,12,28,8.34,0
2002,12,29,8.157,0
2002,12,30,7.916,0
2002,12,31,7.708,0
2003,1,1,7.496,0
2003,1,2,7.398,0
2003,1,3,7.304,0
2003,1,4,7.195,0
2003,1,5,7.096,0
2003,1,6,6.939,0
2003,1,7,6.813,0
2003,1,8,6.693,0
2003,1,9,6.576,0
2003,1,10,6.427,0
2003,1,11,6.252,0
