time,daily_max_T,daily_mean_T
2007.265639171862,-34.9900,-41.7958
2007.268378897889,-30.0900,-39.4362
2007.271118623916,-35.2000,-40.2875
2007.273858349944,-33.8800,-41.1383
2007.276598075971,-31.0300,-37.4338
2007.279337801999,-34.2000,-38.0529
2007.282077528026,-28.8000,-36.2625
2007.284817254053,-32.5200,-39.6204
2007.287556980081,-33.4600,-41.6400
2007.290296706108,-32.9300,-41.4917
2007.293036432136,-31.6400,-38.8038
2007.295776158163,-33.5100,-36.6708
2007.298515884190,-30.3400,-38.0617
2007.301255610218,-24.0600,-33.6187
2007.303995336245,-31.1500,-37.2629
2007.306735062273,-29.5400,-37.0942
2007.309474788300,-29.4300,-35.1783
2007.312214514327,-26.1700,-32.3462
2007.314954240355,-21.7700,-29.5650
2007.317693966382,-14.0100,-19.8779
2007.320433692410,-16.0500,-21.2479
2007.323173418437,-17.7700,-23.6767
2007.325913144464,-11.2600,-14.7758
2007.328652870492,-11.6100,-15.7587
2007.331392596519,-8.27000,-11.2388
2007.334132322547,-13.0900,-17.7146
2007.336872048574,-12.5500,-14.6012
2007.339611774601,-17.5200,-22.7808
2007.342351500629,-21.0700,-25.3700
2007.345091226656,-18.4400,-24.0646
2007.347830952684,-17.8500,-23.6133
2007.350570678711,-16.5400,-22.7658
2007.353310404738,-17.5100,-20.5996
2007.356050130766,-19.3200,-24.6054
2007.358789856793,-18.3400,-25.0217
2007.361529582821,-17.0600,-25.0912
2007.364269308848,-19.6200,-26.5079
2007.367009034875,-19.7400,-28.0413
2007.369748760903,-20.0400,-28.4471
2007.372488486930,-19.5700,-27.6296
2007.375228212958,-19.2600,-27.7225
2007.377967938985,-19.7400,-28.0850
2007.380707665012,-19.4500,-27.4967
2007.383447391040,-20.0800,-25.6137
2007.386187117067,-20.2300,-24.8608
2007.388926843094,-19.7100,-23.9254
2007.391666569122,-18.4600,-23.8633
2007.394406295149,-17.0800,-20.7133
2007.397146021177,-17.6400,-23.9475
2007.399885747204,-17.2200,-24.0404
2007.402625473231,-16.7900,-23.5025
2007.405365199259,-19.8200,-24.4992
2007.408104925286,-18.2400,-22.3571
2007.410844651314,-16.7900,-23.0033
2007.413584377341,-16.2100,-21.8796
2007.416324103368,-13.0100,-19.3954
2007.419063829396,-10.2600,-13.6283
2007.421803555423,-7.87000,-12.9646
2007.424543281451,-10.9500,-15.6883
2007.427283007478,-9.52000,-11.8625
2007.430022733505,-10.7000,-12.2254
2007.432762459533,-11.5800,-15.1775
2007.435502185560,-9.11000,-14.9021
2007.438241911588,-11.0700,-16.8563
2007.440981637615,-9.48000,-12.1562
2007.443721363642,-8.93000,-12.8833
2007.446461089670,-5.31000,-7.85667
2007.449200815697,-6.49000,-9.34000
2007.451940541725,-7.86000,-9.09083
2007.454680267752,-8.94000,-10.7154
2007.457419993779,-10.7500,-13.4454
2007.460159719807,-11.0200,-15.1458
2007.462899445834,-11.9500,-13.2342
2007.465639171862,-11.1300,-14.8733
2007.468378897889,-6.14000,-12.6825
2007.471118623916,-12.2800,-15.9917
2007.473858349944,-8.40000,-13.5662
2007.476598075971,-11.4000,-13.2396
2007.479337801999,-6.63000,-13.0642
2007.482077528026,-7.05000,-9.99958
2007.484817254053,-5.08000,-7.86625
2007.487556980081,-3.29000,-5.42958
2007.490296706108,-2.18000,-8.78625
2007.493036432136,-5.40000,-8.65708
2007.495776158163,-8.24000,-9.43458
2007.498515884190,-13.3000,-17.3125
2007.501255610218,-14.5100,-16.6067
2007.503995336245,-10.5100,-16.5258
2007.506735062273,-15.1100,-17.9875
2007.509474788300,-12.6200,-15.8521
2007.512214514327,-10.7000,-16.9862
2007.514954240355,-5.12000,-10.6125
2007.517693966382,-3.51000,-5.59000
2007.520433692410,-2.85000,-5.24000
2007.523173418437,-5.65000,-8.70792
2007.525913144464,-6.50000,-10.6421
2007.528652870492,-6.18000,-12.9229
2007.531392596519,-5.13000,-12.3017
2007.534132322547,-7.26000,-13.4629
2007.536872048574,-8.88000,-13.1267
2007.539611774601,-5.40000,-8.05167
2007.542351500629,-4.70000,-7.19125
2007.545091226656,-5.67000,-7.13583
2007.547830952684,-4.41000,-6.89292
2007.550570678711,-5.34000,-7.50542
2007.553310404738,-6.42000,-11.5675
2007.556050130766,-7.03000,-13.1058
2007.558789856793,-9.57000,-11.3538
2007.561529582821,-10.4500,-12.3554
2007.564269308848,-9.02000,-10.7875
2007.567009034875,-11.3000,-15.2071
2007.569748760903,-12.1000,-17.2250
2007.572488486930,-11.5500,-14.3050
2007.575228212957,-11.7800,-15.3258
2007.577967938985,-9.88000,-16.3967
2007.580707665012,-9.75000,-13.6717
2007.583447391040,-11.0400,-12.1738
2007.586187117067,-10.1800,-12.6325
2007.588926843094,-12.7000,-16.7771
2007.591666569122,-13.2300,-19.7133
2007.594406295149,-10.9900,-17.9817
2007.597146021177,-12.3300,-18.6808
2007.599885747204,-12.0400,-18.3879
2007.602625473231,-6.86000,-11.8246
2007.605365199259,-9.60000,-15.2238
2007.608104925286,-11.9600,-15.4354
2007.610844651314,-11.7500,-17.1871
2007.613584377341,-9.27000,-18.8779
2007.616324103368,-3.23000,-9.61625
2007.619063829396,-4.33000,-6.78625
2007.621803555423,-11.1000,-12.6692
2007.624543281451,-8.42000,-11.1808
2007.627283007478,-14.2100,-21.2462
2007.630022733505,-11.1000,-22.8254
2007.632762459533,-9.41000,-20.4054
2007.635502185560,-11.4100,-18.3508
2007.638241911588,-11.7200,-13.7433
2007.640981637615,-12.5900,-16.5787
2007.643721363642,-13.7000,-17.3592
2007.646461089670,-17.2400,-19.7350
2007.649200815697,-16.6200,-20.3433
2007.651940541725,-19.1000,-22.9471
2007.654680267752,-14.8100,-23.1958
2007.657419993780,-6.98000,-13.6229
2007.660159719807,-9.14000,-13.7296
2007.662899445834,-11.4900,-18.5029
2007.665639171862,-10.0200,-12.3179
2007.668378897889,-10.9500,-14.0596
2007.671118623917,-15.1800,-22.0617
2007.673858349944,-20.5300,-27.2296
2007.676598075971,-23.0500,-26.0533
2007.679337801999,-12.2500,-20.6429
2007.682077528026,-16.1900,-23.6546
2007.684817254053,-21.9300,-26.5546
2007.687556980081,-18.9500,-25.4171
2007.690296706108,-14.7800,-17.6879
2007.693036432136,-16.6000,-25.1025
2007.695776158163,-19.1500,-23.0346
2007.698515884190,-20.8600,-30.6221
2007.701255610218,-28.8000,-36.6533
2007.703995378050,-20.4600,-25.8333
2007.706735104078,-24.9700,-28.4221
2007.709474830105,-21.8800,-29.3225
2007.712214556132,-26.6900,-33.4983
2007.714954282160,-16.2500,-19.4442
2007.717694008187,-21.7500,-26.2746
2007.720433734215,-23.1600,-25.5021
2007.723173460242,-28.0800,-33.2592
2007.725913186269,-22.6200,-28.1883
2007.728652912297,-21.4400,-25.2150
2007.731392638324,-25.0000,-31.0025
2007.734132364351,-31.0700,-36.8492
2007.736872090379,-20.3500,-36.9012
2007.739611816406,-13.0600,-15.8900
2007.742351542434,-13.7400,-18.3313
2007.745091268461,-18.8700,-24.0750
2007.747830994488,-21.0200,-25.7142
2007.750570720516,-25.7500,-31.5325
2007.753310446543,-35.6700,-40.8658
2007.756050172571,-19.2100,-32.5871
2007.758789898598,-24.0100,-29.5521
2007.761529624625,-27.1600,-37.5983
2007.764269350653,-27.6600,-33.0646
2007.767009076680,-21.0600,-27.4838
2007.769748802708,-20.8400,-27.5442
2007.772488528735,-27.1300,-36.4333
2007.775228254762,-33.8500,-39.3504
2007.777967980790,-21.0500,-29.6125
2007.780707706817,-16.4500,-18.8746
2007.783447432845,-18.5700,-21.4446
2007.786187158872,-23.1200,-35.4113
2007.788926884899,-34.4400,-39.1958
2007.791666610927,-33.2000,-37.3100
2007.794406336954,-36.6300,-40.6933
2007.797146062981,-20.8700,-29.0600
2007.799885789009,-15.2200,-20.3250
2007.802625515036,-14.1000,-18.0779
2007.805365241064,-24.4100,-33.9113
2007.808104967091,-44.6100,-50.0700
2007.810844693118,-37.8300,-44.1842
2007.813584419146,-26.9700,-30.5158
2007.816324145173,-29.9600,-34.3854
2007.819063871201,-32.4200,-40.7346
2007.821803597228,-27.9800,-30.8429
2007.824543323256,-32.8800,-38.0300
2007.827283049283,-37.0300,-39.5471
2007.830022775310,-37.5400,-43.6613
2007.832762501338,-47.6400,-50.7413
2007.835502227365,-47.1200,-52.4767
2007.838241953393,-33.9800,-47.7200
2007.840981679420,-32.7900,-38.6400
2007.843721405447,-25.5800,-33.1100
2007.846461131475,-33.8500,-45.3329
2007.849200857502,-40.9400,-52.6317
2007.851940583530,-30.3200,-38.5608
2007.854680309557,-42.1700,-47.0063
2007.857420035584,-35.5600,-45.7479
2007.860159761612,-32.3800,-35.9979
2007.862899487639,-37.4800,-44.0746
2007.865639213667,-37.3700,-44.6613
2007.868378939694,-38.3200,-49.9033
2007.871118665721,-39.5800,-47.1025
2007.873858391749,-29.0300,-49.3387
2007.876598117776,-28.9800,-37.4467
2007.879337843804,-29.9200,-34.7479
2007.882077569831,-30.2700,-36.9996
2007.884817295858,-10.2700,-16.4579
2007.887557021886,-11.7600,-16.9804
2007.890296747913,-33.0100,-39.3858
2007.893036473941,-26.7700,-38.7558
2007.895776199968,-26.6200,-31.4408
2007.898515925995,-42.2800,-45.3871
2007.901255652023,-40.5600,-47.7508
2007.903995378050,-27.9600,-46.4075
2007.906735104077,-17.5300,-24.1271
2007.909474830105,-31.1600,-35.4283
2007.912214556132,-37.8800,-44.5142
2007.914954282160,-31.6200,-38.3175
2007.917694008187,-33.0300,-39.8612
2007.920433734214,-42.2700,-45.4675
2007.923173460242,-43.7200,-46.7512
2007.925913186269,-34.3200,-40.7654
2007.928652912297,-41.4100,-44.0812
2007.931392638324,-36.3400,-40.7863
2007.934132364351,-29.4700,-33.2829
2007.936872090379,-34.2300,-40.6758
2007.939611816406,-43.8900,-45.6242
2007.942351542434,-48.7800,-51.2325
2007.945091268461,-37.8200,-48.7854
2007.947830994488,-30.3100,-33.8929
2007.950570720516,-36.2200,-39.5937
2007.953310446543,-29.6200,-38.0642
2007.956050172571,-27.2300,-34.5200
2007.958789898598,-26.3200,-29.3854
2007.961529624625,-32.4700,-39.7958
2007.964269350653,-31.3700,-33.2492
2007.967009076680,-35.8600,-42.0104
2007.969748802708,-25.3800,-35.6875
2007.972488528735,-25.0200,-32.9175
2007.975228254762,-26.3600,-33.4683
2007.977967980790,-34.0800,-39.7604
2007.980707706817,-44.9900,-48.5254
2007.983447432845,-48.2200,-52.4187
2007.986187158872,-51.4900,-53.6671
2007.988926884899,-45.8200,-49.6754
2007.991666610927,-36.9900,-44.2687
2007.994406336954,-36.9400,-47.0942
2007.997146062982,-33.9200,-43.5767
2007.999885789009,-33.0600,-37.4354
2008.002625515036,-32.4100,-34.5762
2008.005350546433,-32.8200,-39.7233
2008.008082787196,-44.4500,-55.7604
2008.010815027633,-33.6100,-46.9067
2008.013547268070,-22.2700,-29.0225
2008.016279508507,-24.5500,-28.0042
2008.019011748944,-30.0000,-32.3800
2008.021743989382,-29.7000,-33.4967
2008.024476228516,-34.9800,-38.0279
2008.027208468953,-39.9100,-43.4746
2008.029940709390,-34.7600,-40.0604
2008.032672949827,-30.2600,-36.1967
2008.035405190265,-37.0800,-47.6458
2008.038137430702,-50.3400,-54.4892
2008.040869671139,-51.3300,-55.8508
2008.043601911576,-52.1600,-54.1612
2008.046334152013,-54.1700,-59.1554
2008.049066392450,-58.7700,-60.2287
2008.051798632888,-47.3900,-53.1042
2008.054530873325,-44.0200,-51.1708
2008.057263113762,-31.2000,-38.0179
2008.059995354199,-28.2700,-35.6221
2008.062727594636,-27.2200,-31.3000
2008.065459835073,-30.9900,-34.0837
2008.068192075511,-36.1800,-38.4058
2008.070924315948,-37.4700,-48.8442
2008.073656556385,-44.0700,-48.2467
2008.076388796822,-39.8600,-45.5808
2008.079121037259,-44.0300,-49.1908
2008.081853277696,-53.7100,-59.6292
2008.084585518134,-54.3400,-58.8187
2008.087317758571,-50.4800,-54.3942
2008.090050004219,-44.4400,-48.8150
2008.092782244656,-46.8400,-49.9271
2008.095514485093,-40.1200,-50.8687
2008.098246725531,-46.5500,-51.4025
2008.100978965968,-27.4600,-36.3962
2008.103711206405,-27.8400,-31.1196
2008.106443446842,-31.0700,-39.8312
2008.109175687279,-29.9200,-33.1300
2008.111907927716,-29.8600,-33.2408
2008.114640168154,-40.0100,-45.6496
2008.117372408591,-46.9200,-51.7483
2008.120104649028,-51.8700,-56.6658
2008.122836889465,-23.1300,-35.0367
2008.125569129902,-22.6400,-27.4308
2008.128301370339,-29.9100,-38.0713
2008.131033610777,-29.0400,-35.9396
2008.133765851214,-28.3000,-31.8600
2008.136498091651,-24.4800,-30.1829
2008.139230332088,-20.4400,-22.1454
2008.141962572525,-24.6200,-42.9642
2008.144694812962,-50.4800,-55.4437
2008.147427053399,-31.2200,-45.4925
2008.150159293837,-28.4400,-28.7850
2008.152891534274,-28.6700,-31.7683
2008.155623774711,-36.4200,-42.1262
2008.158356015148,-44.3900,-49.0513
2008.161088255585,-43.3300,-45.6129
2008.163820496022,-31.5900,-44.7521
2008.166552736460,-32.9300,-38.8988
2008.169284976897,-40.6800,-45.1375
2008.172017217334,-47.9100,-52.1642
2008.174749457771,-49.3400,-55.1250
2008.177481687786,-48.9100,-54.5375
2008.180213928223,-33.5100,-38.7187
2008.182946168660,-33.2800,-38.1750
2008.185678409097,-37.5400,-42.0012
2008.188410649534,-32.8900,-44.9183
2008.191142889971,-30.8600,-33.1362
2008.193875130409,-29.6000,-32.5833
2008.196607370846,-35.5000,-41.2596
2008.199339611283,-37.2100,-42.8887
2008.202071851720,-39.8700,-43.9808
2008.204804092157,-39.2700,-44.5300
2008.207536332594,-31.8200,-39.1442
2008.210268573031,-28.5400,-35.3517
2008.213000813469,-23.7300,-27.3204
2008.215733053906,-24.0200,-28.6596
2008.218465294343,-27.6000,-35.3250
2008.221197534780,-35.5100,-43.1050
2008.223929775217,-27.9700,-33.2650
2008.226662015654,-21.2800,-27.9021
2008.229394256092,-17.1200,-20.6046
2008.232126496529,-14.5800,-17.2367
2008.234858736966,-18.2800,-21.4675
2008.237590977403,-23.5200,-30.7129
2008.240323217840,-25.6700,-33.1087
2008.243055458277,-27.7800,-33.4142
2008.245787698714,-31.5100,-37.9617
2008.248519939152,-31.1200,-38.5092
2008.251252179589,-33.7500,-39.4442
2008.253984420026,-31.9100,-40.4500
2008.256716660463,-24.7900,-31.4175
2008.259448900900,-28.1900,-35.0183
2008.262181141337,-28.0200,-32.1804
2008.264913381774,-21.0500,-31.8087
2008.267645622212,-15.1000,-17.7446
2008.270377862649,-25.8200,-33.1804
2008.273110103086,-28.3100,-33.3721
2008.275842343523,-30.6800,-36.2250
2008.278574583960,-30.1600,-35.6575
2008.281306824397,-29.6600,-38.4496
2008.284039064835,-32.8000,-39.8600
2008.286771305272,-32.7000,-40.9450
2008.289503545709,-29.2300,-36.7079
2008.292235786146,-23.9900,-37.1883
2008.294968026583,-13.7100,-17.9675
2008.297700267020,-13.2000,-15.0400
2008.300432507458,-16.9200,-20.4242
2008.303164747895,-19.5800,-22.5158
2008.305896988332,-19.5800,-23.5129
2008.308629228769,-22.7400,-27.1679
2008.311361469206,-18.1500,-24.2087
2008.314093709643,-18.3400,-20.9029
2008.316825950081,-24.9000,-31.5788
2008.319558190518,-30.6300,-37.4708
2008.322290430955,-22.8000,-31.4571
2008.325022671392,-23.0000,-31.1404
2008.327754911829,-26.8500,-33.5412
2008.330487152266,-21.7100,-31.2092
2008.333219392704,-19.1200,-25.7896
2008.335951633141,-19.4900,-23.3754
2008.338683873578,-27.1100,-32.0788
2008.341416114015,-19.9000,-27.7567
2008.344148354452,-17.7600,-23.4163
2008.346880594889,-16.6300,-25.8450
2008.349612835327,-14.2200,-20.1612
2008.352345075764,-16.3100,-21.7438
2008.355077316201,-27.2000,-35.1946
2008.357809556638,-22.5800,-32.1283
2008.360541797075,-22.0300,-29.8400
2008.363274037512,-20.7000,-29.6350
2008.366006277950,-16.5100,-24.3050
2008.368738518387,-12.6900,-21.0963
2008.371470758824,-13.3100,-20.6300
2008.374202999261,-7.91000,-16.9479
2008.376935239698,-6.23000,-17.7162
2008.379667480135,-18.4100,-21.5596
2008.382399720572,-21.4700,-26.3458
2008.385131961010,-22.5400,-29.8800
2008.387864201447,-21.4700,-27.3767
2008.390596441884,-22.0200,-28.8929
2008.393328682321,-20.4700,-24.4500
2008.396060922758,-18.9300,-21.6083
2008.398793163195,-13.8000,-21.7504
2008.401525403633,-10.2500,-16.7646
2008.404257644070,-9.60000,-11.8608
2008.406989884507,-11.7700,-16.0837
2008.409722124944,-10.9000,-14.5629
2008.412454365381,-7.83000,-11.2100
2008.415186605818,-10.5900,-15.2779
2008.417918846255,-14.1000,-17.7221
2008.420651086693,-16.1000,-19.8546
2008.423383327130,-12.3200,-20.1758
2008.426115567567,-12.5500,-17.0738
2008.428847808004,-15.7800,-21.6296
2008.431580048441,-12.1400,-16.1467
2008.434312288878,-8.66000,-12.8467
2008.437044529315,-11.6000,-13.7871
2008.439776769753,-13.9700,-18.5271
2008.442509010190,-5.93000,-17.0300
2008.445241250627,-8.88000,-14.4979
2008.447973491064,-7.98000,-11.8167
2008.450705731501,-8.38000,-16.4925
2008.453437971938,-6.80000,-14.7392
2008.456170212376,-6.82000,-9.53917
2008.458902452813,-14.6400,-15.8821
2008.461634693250,-11.5400,-14.7325
2008.464366933687,-8.82000,-13.1725
2008.467099174124,-6.86000,-8.89000
2008.469831414561,-10.0000,-12.2158
2008.472563654999,-12.6000,-14.8821
2008.475295895436,-10.5200,-15.3271
2008.478028135873,-14.8000,-17.3458
2008.480760376310,-12.0400,-17.1433
2008.483492616747,-10.7300,-15.3542
2008.486224857184,-8.54000,-11.0692
2008.488957097622,-9.45000,-11.6771
2008.491689338059,-8.40000,-10.0321
2008.494421578496,-10.5200,-13.3233
2008.497153818933,-7.42000,-12.8146
2008.499886059370,-6.87000,-9.14500
2008.502618299807,-9.57000,-12.4900
2008.505350540245,-9.53000,-14.1696
2008.508082780682,-7.84000,-10.8046
2008.510815021119,-5.52000,-8.84042
2008.513547261556,-4.55000,-7.44000
2008.516279501993,-5.69000,-8.41833
2008.519011742430,-10.0100,-11.5775
2008.521743982868,-10.6100,-11.8346
2008.524476223305,-7.85000,-12.1271
2008.527208463742,-9.90000,-16.2821
2008.529940704179,-9.98000,-13.7454
2008.532672944616,-10.6900,-11.9858
2008.535405185053,-9.88000,-12.9275
2008.538137425491,-9.01000,-14.5387
2008.540869665928,-9.41000,-11.9454
2008.543601906365,-12.2400,-13.9262
2008.546334146802,-10.3500,-12.3892
2008.549066387239,-11.8000,-13.7442
2008.551798627676,-13.8300,-15.3413
2008.554530868113,-11.0500,-18.2296
2008.557263108551,-9.78000,-11.7575
2008.559995348988,-10.7400,-13.7746
2008.562727589425,-10.5800,-12.9717
2008.565459829862,-9.58000,-11.8863
2008.568192070299,-6.82000,-9.00833
2008.570924310736,-8.04000,-10.3913
2008.573656551173,-7.22000,-8.84083
2008.576388791611,-7.63000,-9.74250
2008.579121032048,-4.48000,-6.58917
2008.581853272485,-6.49000,-8.43833
2008.584585512922,-4.63000,-8.15167
2008.587317753359,-8.32000,-11.3258
2008.590049993796,-11.0500,-12.2150
2008.592782234233,-8.56000,-11.0421
2008.595514474671,-7.97000,-9.05375
2008.598246715108,-9.84000,-11.4142
2008.600978955545,-10.2000,-12.4500
2008.603711195982,-11.6200,-18.4329
2008.606443436419,-12.7800,-15.5504
2008.609175676856,-9.30000,-14.7054
2008.611907917294,-6.42000,-8.36792
2008.614640157731,-8.27000,-11.1379
2008.617372398168,-10.8500,-13.4533
2008.620104638605,-13.7400,-15.7392
2008.622836879042,-10.9600,-14.1017
2008.625569119479,-16.5000,-19.7754
2008.628301359917,-14.4100,-17.9362
2008.631033600354,-10.4800,-12.8458
2008.633765840791,-11.5500,-12.5267
2008.636498081228,-8.08000,-10.6237
2008.639230321665,-8.59000,-12.2471
2008.641962562102,-12.6500,-14.0421
2008.644694802540,-13.4400,-17.9346
2008.647427042977,-18.5500,-23.5208
2008.650159283414,-12.3500,-15.3687
2008.652891523851,-9.13000,-11.5646
2008.655623764288,-9.26000,-11.1029
2008.658356004725,-11.3900,-13.7329
2008.661088245163,-13.3000,-17.6404
2008.663820485600,-15.0000,-17.6737
2008.666552726037,-15.7400,-20.5954
2008.669284966474,-6.31000,-13.4342
2008.672017206911,-5.26000,-6.03708
2008.674749447348,-5.60000,-6.39750
2008.677481687786,-6.91000,-9.85333
2008.680213928223,-9.76000,-12.4267
2008.682946168660,-16.0100,-21.4775
2008.685678409097,-6.84000,-9.56292
2008.688410649534,-9.31000,-11.9829
2008.691142889971,-12.7700,-14.7071
2008.693875130409,-10.9000,-14.3692
2008.696607370846,-13.6300,-17.5304
2008.699339611283,-8.86000,-13.3012
2008.702071893411,-10.7900,-14.9242
2008.704804133848,-11.3700,-13.5196
2008.707536374285,-12.2100,-13.9112
2008.710268614722,-14.8400,-16.9775
2008.713000855159,-15.0600,-19.6917
2008.715733095596,-14.8700,-16.0925
2008.718465336034,-17.0500,-21.0429
2008.721197576471,-21.8900,-26.4887
2008.723929816908,-21.1800,-25.8325
2008.726662057345,-22.6500,-29.6050
2008.729394297782,-30.8100,-37.6042
2008.732126538219,-31.0500,-40.2517
2008.734858778656,-26.7300,-37.3279
2008.737591019094,-22.5100,-26.0767
2008.740323259531,-24.3000,-30.2154
2008.743055499968,-23.0900,-27.2379
2008.745787740405,-25.9500,-30.3633
2008.748519980842,-25.0700,-30.6938
2008.751252221279,-30.1300,-36.0837
2008.753984461717,-36.5200,-42.7717
2008.756716702154,-38.9600,-43.2467
2008.759448942591,-39.0600,-44.0329
2008.762181183028,-41.7200,-44.3458
2008.764913423465,-38.1900,-44.4208
2008.767645663902,-26.9000,-35.1783
2008.770377904340,-26.4500,-30.6963
2008.773110144777,-22.1100,-33.2563
2008.775842385214,-14.6100,-18.9496
2008.778574625651,-20.2100,-27.7913
2008.781306866088,-20.6200,-22.6471
2008.784039106525,-22.8200,-35.5133
2008.786771346962,-28.3800,-35.2396
2008.789503587400,-38.3200,-45.2542
2008.792235827837,-41.4600,-45.6421
2008.794968068274,-30.7700,-37.1642
2008.797700308711,-41.0800,-48.4029
2008.800432549148,-47.0100,-50.6225
2008.803164789585,-41.7600,-49.8892
2008.805897030023,-41.3500,-45.7404
2008.808629270460,-38.7000,-41.9283
2008.811361510897,-38.6400,-41.7387
2008.814093751334,-39.8900,-44.9087
2008.816825991771,-32.1500,-35.6967
2008.819558232208,-31.2100,-34.2721
2008.822290472646,-36.2700,-39.9387
2008.825022713083,-23.6000,-37.9117
2008.827754953520,-18.4000,-23.3675
2008.830487193957,-23.7500,-29.3192
2008.833219434394,-11.3300,-19.5683
2008.835951674831,-12.1700,-20.7650
2008.838683915269,-32.8000,-41.8642
2008.841416155706,-26.3500,-34.2712
2008.844148396143,-29.4100,-35.2621
2008.846880636580,-45.4000,-49.4258
2008.849612877017,-30.9100,-33.2296
2008.852345117454,-28.9800,-31.6217
2008.855077357892,-31.3600,-36.4437
2008.857809598329,-24.1600,-28.1925
2008.860541838766,-21.8400,-27.2750
2008.863274079203,-42.4100,-45.4400
2008.866006319640,-43.5200,-46.5129
2008.868738560077,-35.7300,-45.1458
2008.871470800514,-40.8800,-47.3817
2008.874203040952,-44.6200,-47.7433
2008.876935281389,-34.4400,-45.5192
2008.879667521826,-27.1000,-30.1017
2008.882399762263,-31.5600,-43.3308
2008.885132002700,-19.7200,-26.7387
2008.887864243137,-32.8200,-43.7158
2008.890596483574,-46.9000,-50.1921
2008.893328724012,-25.7400,-41.9250
2008.896060964449,-23.6500,-25.6796
2008.898793204886,-26.5900,-36.8975
2008.901525445323,-20.5000,-27.8671
2008.904257685760,-38.2900,-50.6013
2008.906989926197,-44.1900,-51.1071
2008.909722166635,-42.5800,-46.8525
2008.912454407072,-51.6700,-54.7779
2008.915186647509,-40.0800,-50.1100
2008.917918887946,-34.2300,-44.7092
2008.920651128383,-28.9800,-43.9650
2008.923383368820,-25.8000,-30.5033
2008.926115609258,-28.4100,-33.3438
2008.928847849695,-31.4600,-35.2200
2008.931580090132,-33.5600,-39.8750
2008.934312330569,-32.1300,-35.9342
2008.937044571006,-38.7600,-44.7433
2008.939776811443,-31.8100,-36.7529
2008.942509051881,-22.2500,-29.1033
2008.945241292318,-24.9800,-30.4817
2008.947973532755,-30.4200,-37.2958
2008.950705773192,-27.8700,-32.4321
2008.953438013629,-27.1700,-29.5913
2008.956170254066,-26.9900,-30.2663
2008.958902494503,-33.3300,-44.1183
2008.961634734941,-37.2800,-43.5417
2008.964366975378,-36.1300,-38.8329
2008.967099215815,-32.8800,-40.2950
2008.969831456252,-33.4700,-40.1475
2008.972563696689,-44.9000,-48.0300
2008.975295937126,-49.1000,-50.5867
2008.978028177564,-33.4800,-42.8246
2008.980760418001,-30.7100,-32.6750
2008.983492658438,-29.4600,-32.9542
2008.986224898875,-36.0500,-46.4688
2008.988957139312,-24.4700,-40.4650
2008.991689379749,-18.0300,-22.2842
2008.994421620187,-19.2300,-28.9038
2008.997153860624,-46.5500,-51.5008
2008.999886101061,-39.9500,-51.2917
2009.002618341498,-23.3400,-28.9608
2009.005365205464,-30.0800,-35.5504
2009.008104931818,-35.2200,-38.8154
2009.010844657846,-19.0700,-26.7029
2009.013584383873,-21.6900,-24.8921
2009.016324109901,-28.4500,-44.7654
2009.019063835928,-25.0700,-41.0471
2009.021803561955,-22.8500,-23.7596
2009.024543286676,-22.1400,-26.2875
2009.027283012704,-24.6800,-28.6554
2009.030022738731,-32.8200,-48.5275
2009.032762464758,-55.6300,-58.1400
2009.035502190786,-56.7600,-58.3342
2009.038241916813,-46.7700,-51.4683
2009.040981642841,-42.1700,-47.3187
2009.043721368868,-30.5700,-33.7896
2009.046461094895,-29.4000,-32.9312
2009.049200820923,-28.2500,-30.5438
2009.051940546950,-29.6400,-35.4329
2009.054680272978,-27.9400,-30.5500
2009.057419999005,-28.9200,-32.7692
2009.060159725032,-29.6200,-33.3721
2009.062899451060,-37.4700,-42.7858
2009.065639177087,-39.4300,-45.1517
2009.068378903115,-34.9500,-38.7921
2009.071118629142,-28.7600,-36.7296
2009.073858355169,-35.6400,-39.4017
2009.076598081197,-28.0500,-32.3304
2009.079337807224,-28.5900,-35.3446
2009.082077533252,-37.4200,-42.8558
2009.084817259279,-39.2200,-41.4746
2009.087556985306,-43.6100,-47.1596
2009.090296716559,-46.5600,-49.3050
2009.093036442587,-50.2400,-54.2946
2009.095776168614,-29.4600,-44.0000
2009.098515894642,-24.2600,-27.0446
2009.101255620669,-28.4200,-30.9338
2009.103995346696,-28.6300,-30.0296
2009.106735072724,-29.5200,-34.4842
2009.109474798751,-36.1200,-42.3471
2009.112214524779,-35.2900,-40.8054
2009.114954250806,-37.1900,-42.7246
2009.117693976833,-42.8000,-45.2629
2009.120433702861,-42.4600,-45.3133
2009.123173428888,-41.4000,-46.3112
2009.125913154916,-29.2600,-39.8183
2009.128652880943,-28.8100,-35.1700
2009.131392606970,-26.7300,-28.9600
2009.134132332998,-31.9100,-37.4692
2009.136872059025,-28.3300,-31.5758
2009.139611785052,-36.7400,-44.6517
2009.142351511080,-44.4900,-53.1721
2009.145091237107,-53.3400,-56.6029
2009.147830963135,-54.4100,-60.7554
2009.150570689162,-46.6300,-55.6100
2009.153310415189,-38.2600,-49.8192
2009.156050141217,-41.8800,-49.2000
2009.158789867244,-43.9200,-49.9563
2009.161529593272,-42.8800,-49.0175
2009.164269319299,-43.3900,-49.1842
2009.167009045326,-46.9300,-50.8325
2009.169748771354,-40.2300,-48.6542
2009.172488497381,-37.3100,-48.8929
2009.175228223409,-39.4800,-46.8571
